PCA1,PCA2,label,sentence,PCA3
-0.03532715,0.04047117,grammatical_shuffledlanguage,Un riu verd funciona.,-0.0520895
-0.034541346,0.044885997,grammatical_shuffledlanguage,Un ordinador petit corre.,-0.038675107
-0.034651093,-0.038669124,grammatical_shuffledlanguage,Un gat lent salta.,0.010026263
-0.03587432,-0.014909537,grammatical_shuffledlanguage,Un cotxe lent pensa.,-0.037648723
-0.05134063,0.07457106,grammatical_shuffledlanguage,Un gos verd pensa.,0.0011084458
-0.035332587,-0.031180516,grammatical_shuffledlanguage,Un riu feliç neda.,0.02881919
-0.043093596,0.00017063887,grammatical_shuffledlanguage,Una casa gran neda.,0.05999489
0.036859278,-0.055554044,grammatical_shuffledlanguage,El cotxe trist corre.,-0.045759954
0.012100622,-0.058189355,grammatical_shuffledlanguage,El llibre feliç salta.,-0.011515127
-0.041345403,-0.0043102033,grammatical_shuffledlanguage,Un cotxe verd neda.,0.03546327
-0.05142793,0.057956018,grammatical_shuffledlanguage,Un ordinador petit pensa.,-0.022885833
-0.027273778,0.04478945,grammatical_shuffledlanguage,Un llibre verd corre.,-0.055164445
-0.0058674095,-0.029525004,grammatical_shuffledlanguage,Qualsevol riu vola.,0.063244045
-0.006190862,-0.024661506,grammatical_shuffledlanguage,El gos vola.,0.07607376
0.0009318158,-0.014738592,grammatical_shuffledlanguage,La idea brillant funciona.,-0.07495683
-0.01579424,0.010038379,grammatical_shuffledlanguage,Un ordinador feliç funciona.,-0.0953013
0.0075807623,-0.05585951,grammatical_shuffledlanguage,Qualsevol arbre neda.,0.052714247
-0.020674553,-0.0371996,grammatical_shuffledlanguage,Alguna idea trista neda.,0.026241476
-0.04961855,-0.013585593,grammatical_shuffledlanguage,Un arbre petit neda.,0.02932305
-0.039588768,0.006479859,grammatical_shuffledlanguage,Un gos brillant salta.,-0.0026720453
-0.046869993,-0.0057987366,grammatical_shuffledlanguage,Un gat salta.,0.018240247
0.017798275,-0.048936676,grammatical_shuffledlanguage,El cotxe petit corre.,-0.02927537
-0.046453,0.050790682,grammatical_shuffledlanguage,Un llibre blau corre.,-0.04455667
-0.021951146,-0.040555045,grammatical_shuffledlanguage,Un cotxe gran salta.,-0.008909204
0.06529544,0.050345533,grammatical_shuffledlanguage,Un llibre petit dorm.,0.008934499
-0.060895916,0.026164208,grammatical_shuffledlanguage,Un gos gran vola.,0.05329635
-0.0380592,-0.01241698,grammatical_shuffledlanguage,Un cotxe gran vola.,0.011746126
-0.052609254,0.042013083,grammatical_shuffledlanguage,Un arbre petit pensa.,-0.02278879
0.07705844,0.021740388,grammatical_shuffledlanguage,Un cotxe gran dorm.,0.014987292
0.009294675,-0.056490384,grammatical_shuffledlanguage,El llibre gran salta.,-0.00027675382
-0.07662756,0.033077814,grammatical_shuffledlanguage,Un gos petit vola.,0.07136031
-0.042084843,0.06909793,grammatical_shuffledlanguage,Una casa vermella neda.,0.078771405
0.06202855,0.026794853,grammatical_shuffledlanguage,Un gat lent dorm.,0.024282053
-0.07702145,0.06369088,grammatical_shuffledlanguage,Una idea verda vola.,0.0321275
0.003974464,-0.020188477,grammatical_shuffledlanguage,Un científic lent treballa.,-0.057730775
-0.0016096696,-0.05850347,grammatical_shuffledlanguage,El riu petit neda.,0.061343618
-0.025109792,0.07726509,grammatical_shuffledlanguage,Un gat vermell pensa.,0.0052682413
-0.027160767,0.00020199537,grammatical_shuffledlanguage,Un ordinador feliç salta.,-0.037798066
0.009192353,-0.03356264,grammatical_shuffledlanguage,El llibre gran pensa.,-0.018334717
-0.070723966,0.080281794,grammatical_shuffledlanguage,Una casa verda vola.,0.060420506
-0.05920267,-0.015046125,grammatical_shuffledlanguage,Una gran idea neda.,0.033667773
-0.045673158,0.011235924,grammatical_shuffledlanguage,Una idea ràpida corre.,-0.052057948
0.024564385,0.004501169,grammatical_shuffledlanguage,La casa corre.,-0.0060057594
0.04142821,-0.041192587,grammatical_shuffledlanguage,L'ordinador lent corre.,-0.061611306
0.07838076,0.048952386,grammatical_shuffledlanguage,Un gos gran dorm.,0.037934136
0.0052728336,-0.025352262,grammatical_shuffledlanguage,Qualsevol científic vola.,0.018942917
-0.05938364,-0.025398675,grammatical_shuffledlanguage,Un gat neda.,0.069083676
-0.0063689165,0.010354698,grammatical_shuffledlanguage,Un científic trist corre.,-0.076971054
-0.017993594,0.014652748,grammatical_shuffledlanguage,Un gran científic pensa.,-0.054194774
-0.012177014,0.011211685,grammatical_shuffledlanguage,Un ordinador gran funciona.,-0.07613172
0.03178337,-0.04786882,grammatical_shuffledlanguage,El gat corre.,-0.011080839
-0.014173363,0.0201018,grammatical_shuffledlanguage,Un cotxe verd corre.,-0.045715857
-0.05971897,0.022560246,grammatical_shuffledlanguage,Una idea trista salta.,-0.018049251
-0.031645015,-0.042810135,grammatical_shuffledlanguage,Un cotxe trist neda.,0.021864993
0.036806542,-0.05952861,grammatical_shuffledlanguage,El cotxe trist funciona.,-0.065576926
-0.0640184,0.03912513,grammatical_shuffledlanguage,Una casa lenta vola.,0.058663875
0.0038148393,-0.041642558,grammatical_shuffledlanguage,El científic feliç vola.,-0.011387355
-0.055080615,-0.015929839,grammatical_shuffledlanguage,Un riu petit neda.,0.057556987
0.014978456,-0.011625773,grammatical_shuffledlanguage,La casa lenta funciona.,-0.005441333
0.012655489,-0.05751915,grammatical_shuffledlanguage,El llibre salta.,-0.0009380676
-0.07558814,0.06069524,grammatical_shuffledlanguage,Una idea blava funciona.,-0.043408282
-0.04943294,-0.040107295,grammatical_shuffledlanguage,Un gat ràpid neda.,0.046536375
-0.05625893,0.094786175,grammatical_shuffledlanguage,Una casa blava corre.,0.009477862
-0.03872574,0.07114835,grammatical_shuffledlanguage,Un ordinador blau corre.,-0.0438418
0.11564214,0.00861848,grammatical_shuffledlanguage,El riu trist dorm.,0.018991206
-0.04667886,-0.036575973,grammatical_shuffledlanguage,Un cotxe gran neda.,0.035364397
0.08966887,0.040842965,grammatical_shuffledlanguage,Un arbre trist dorm.,-0.027878545
0.006514406,-0.025333993,grammatical_shuffledlanguage,El científic vola.,0.0074375
0.12120718,0.037812885,grammatical_shuffledlanguage,L'arbre verd dorm.,-0.010348355
-0.02603216,0.09483061,grammatical_shuffledlanguage,Un gos vermell pensa.,0.0037645123
-0.04126433,0.051384535,grammatical_shuffledlanguage,Un ordinador pensa.,-0.04318951
-0.00018030341,-0.004118011,grammatical_shuffledlanguage,La casa ràpida pensa.,0.016385678
0.02338238,0.10661549,grammatical_shuffledlanguage,Una idea blava dorm.,0.023576127
-0.06021814,0.045429986,grammatical_shuffledlanguage,Un ordinador petit vola.,0.017049465
0.014670424,0.061102994,grammatical_shuffledlanguage,Un ordinador vermell funciona.,-0.07099337
0.041732542,-0.059019,grammatical_shuffledlanguage,El científic lent treballa.,-0.05044093
-0.0475764,0.029229295,grammatical_shuffledlanguage,Un gat trist pensa.,-0.01456283
0.0824953,0.022871412,grammatical_shuffledlanguage,Un llibre ràpid dorm.,0.0064918306
-0.021176824,-0.008346838,grammatical_shuffledlanguage,Un gos ràpid treballa.,-0.01941415
-0.014221239,0.009011282,grammatical_shuffledlanguage,Un gos brillant treballa.,-0.035783373
-0.068460226,0.033625804,grammatical_shuffledlanguage,Un gos vola.,0.06586269
-0.028538404,0.050636865,grammatical_shuffledlanguage,Un ordinador verd salta.,-0.022263272
-0.06978485,0.037050653,grammatical_shuffledlanguage,Un gat petit pensa.,0.015519617
0.008448026,-0.0063859364,grammatical_shuffledlanguage,El gos blau treballa.,0.010684995
0.025042655,-0.06980441,grammatical_shuffledlanguage,El cotxe lent funciona.,-0.051444106
-0.061609205,0.10093387,grammatical_shuffledlanguage,Una casa verda pensa.,0.016107775
-0.019518925,0.046804037,grammatical_shuffledlanguage,Un gat vermell salta.,0.027781023
-0.04160262,0.025546381,grammatical_shuffledlanguage,Un arbre blau salta.,-0.014903341
-0.029091327,0.0008791325,grammatical_shuffledlanguage,Un llibre petit funciona.,-0.061779656
-0.0109985955,-0.016916664,grammatical_shuffledlanguage,La casa ràpida vola.,0.04532111
-0.031190492,0.00025203763,grammatical_shuffledlanguage,Un petit científic salta.,-0.02817195
0.10404484,0.051147632,grammatical_shuffledlanguage,Un científic brillant dorm.,-0.02343404
-0.028653974,0.022363892,grammatical_shuffledlanguage,Un gat vermell neda.,0.064472966
-0.02478555,0.0101163965,grammatical_shuffledlanguage,Un científic feliç pensa.,-0.06541354
0.0129019795,-0.021003503,grammatical_shuffledlanguage,El llibre brillant pensa.,-0.046053164
-0.020890733,0.019127913,grammatical_shuffledlanguage,Un cotxe verd funciona.,-0.06259829
0.09702248,-0.014601852,grammatical_shuffledlanguage,El cotxe gran dorm.,0.014815519
0.00067184813,-0.009279305,grammatical_shuffledlanguage,Un arbre trist funciona.,-0.09319842
-0.009190505,0.023254199,grammatical_shuffledlanguage,Un ordinador trist funciona.,-0.08811931
-0.035446983,0.094051465,grammatical_shuffledlanguage,Una casa vermella salta.,0.04821034
-0.06589133,0.029039033,grammatical_shuffledlanguage,Una idea trista vola.,0.013578105
-0.03718961,-0.0393929,grammatical_shuffledlanguage,Un llibre lent neda.,0.024590582
-0.049062412,0.008356021,grammatical_shuffledlanguage,Un gat verd neda.,0.06580564
0.05627208,0.09874055,grammatical_shuffledlanguage,Un gos blau dorm.,0.054169927
-0.01965575,-0.018836023,grammatical_shuffledlanguage,Un arbre gran salta.,-0.01952545
-0.07521404,0.07783223,grammatical_shuffledlanguage,Una casa blava vola.,0.06136995
-0.032822456,-0.007859041,grammatical_shuffledlanguage,Un riu ràpid funciona.,-0.054704007
0.11747776,0.0041937344,grammatical_shuffledlanguage,L'arbre trist dorm.,-0.021470798
0.13187261,0.062085953,grammatical_shuffledlanguage,L'arbre vermell dorm.,0.0030333973
-0.0049709743,-0.05523996,grammatical_shuffledlanguage,El gos petit neda.,0.075639166
-0.0045709168,-0.01357654,grammatical_shuffledlanguage,Un arbre lent corre.,-0.058306158
-0.03291281,-0.012453763,grammatical_shuffledlanguage,Un cotxe feliç pensa.,-0.054891717
0.039803404,-0.010595079,grammatical_shuffledlanguage,El cotxe vermell funciona.,-0.048396837
0.02460717,-0.03118704,grammatical_shuffledlanguage,El llibre brillant corre.,-0.06002325
-0.0025616984,-0.05084245,grammatical_shuffledlanguage,Qualsevol gos neda.,0.08201821
0.014882543,0.0031782934,grammatical_shuffledlanguage,El científic blau corre.,-0.052812397
-0.072858855,0.07274942,grammatical_shuffledlanguage,Una idea blava corre.,-0.025960678
-0.018481536,-0.011834115,grammatical_shuffledlanguage,Un llibre ràpid corre.,-0.062142823
-0.07558814,0.06069524,grammatical_shuffledlanguage,Una idea blava funciona.,-0.043408282
-0.020365506,-0.039029833,grammatical_shuffledlanguage,Un arbre lent salta.,-0.034703072
-0.00505923,0.022145405,grammatical_shuffledlanguage,La idea vermella neda.,0.06059608
-0.050872352,0.0077719227,grammatical_shuffledlanguage,Una casa neda.,0.07011561
0.03331114,-0.063931845,grammatical_shuffledlanguage,El gat lent treballa.,-0.0012565391
0.010922379,-0.08692591,grammatical_shuffledlanguage,El cotxe lent neda.,0.03740998
-0.017883468,0.014273715,grammatical_shuffledlanguage,Un riu trist corre.,-0.041350424
0.0362986,0.0013923583,grammatical_shuffledlanguage,El riu vermell salta.,0.029636312
0.04095088,0.053705804,grammatical_shuffledlanguage,Una idea lenta dorm.,0.025912767
-0.001159629,-0.046963584,grammatical_shuffledlanguage,El riu ràpid vola.,0.0110360235
0.086010054,0.052845813,grammatical_shuffledlanguage,Un gos brillant dorm.,0.017772703
0.09597596,0.040660765,grammatical_shuffledlanguage,Un gran científic dorm.,-0.013318324
0.017379913,-0.041559156,grammatical_shuffledlanguage,Qualsevol gat corre.,-0.0057762708
0.0047772923,-0.027259238,grammatical_shuffledlanguage,L'arbre vola.,0.010412823
0.12614739,0.052786704,grammatical_shuffledlanguage,El riu vermell dorm.,0.034202702
0.027817637,-0.032178003,grammatical_shuffledlanguage,El riu brillant corre.,-0.031974226
-0.013771264,-0.037659425,grammatical_shuffledlanguage,La idea ràpida salta.,-0.0030867297
-0.02711027,0.07100412,grammatical_shuffledlanguage,Un gos vermell vola.,0.049673285
-0.061979152,-0.019895215,grammatical_shuffledlanguage,Un gat petit neda.,0.071537405
0.12186667,-0.0005997005,grammatical_shuffledlanguage,L'ordinador lent dorm.,-0.020604648
-0.052000485,0.019571234,grammatical_shuffledlanguage,Una gran idea funciona.,-0.053628407
-0.0568257,0.007681689,grammatical_shuffledlanguage,Un llibre blau neda.,0.036253408
-0.03578757,-0.0076156817,grammatical_shuffledlanguage,Un cotxe trist vola.,-0.0023515283
0.0389372,0.12591575,grammatical_shuffledlanguage,Un ordinador blau dorm.,-0.010107653
-0.025412269,-0.0045445915,grammatical_shuffledlanguage,La idea trista vola.,0.0131593365
-0.046903595,0.05962713,grammatical_shuffledlanguage,Un ordinador blau salta.,-0.017813586
-0.07501869,0.06523718,grammatical_shuffledlanguage,Un gat blau pensa.,0.02017991
0.09630409,0.11487341,grammatical_shuffledlanguage,Un gos vermell dorm.,0.038477793
0.014182212,-0.0021142582,grammatical_shuffledlanguage,La casa lenta corre.,0.011251944
-0.033606924,-0.028726975,grammatical_shuffledlanguage,Un cotxe petit salta.,0.004068155
0.003231866,0.02642994,grammatical_shuffledlanguage,Un cotxe vermell corre.,-0.038043045
-0.050366633,-0.017457208,grammatical_shuffledlanguage,Un gat brillant neda.,0.037590742
-0.06112612,0.009698843,grammatical_shuffledlanguage,Una idea brillant neda. Un gat petit pensa.,0.00648896
-0.029125847,0.10499173,grammatical_shuffledlanguage,Una idea vermella corre.,-0.016381724
-0.017772516,-0.012572636,grammatical_shuffledlanguage,Un cotxe corre.,-0.052445494
0.0051488406,-0.030654838,grammatical_shuffledlanguage,El gos trist vola.,0.053752184
0.02247137,-0.03741928,grammatical_shuffledlanguage,Qualsevol arbre funciona.,-0.050902303
0.053028204,0.008381243,grammatical_shuffledlanguage,El científic vermell corre.,-0.05422371
0.10960568,0.11008368,grammatical_shuffledlanguage,Un científic vermell dorm.,-0.0066694515
-0.03119155,-0.028921224,grammatical_shuffledlanguage,Un cotxe feliç vola.,-0.02296798
0.106457874,-0.014426379,grammatical_shuffledlanguage,El cotxe trist dorm.,0.00030033765
-0.02798161,0.058970623,grammatical_shuffledlanguage,Un arbre verd pensa.,-0.035002906
0.022227759,0.02491206,grammatical_shuffledlanguage,L'ordinador verd pensa.,-0.044125833
0.009475422,-0.03041183,grammatical_shuffledlanguage,L'arbre brillant vola.,-0.01835074
-0.060895916,0.026164208,grammatical_shuffledlanguage,Un gos gran vola.,0.05329635
0.036750533,-0.028619576,grammatical_shuffledlanguage,L'arbre brillant corre.,-0.06696097
-0.002074315,-0.024170453,grammatical_shuffledlanguage,Qualsevol gat pensa.,0.024389692
-0.015495628,0.022004573,grammatical_shuffledlanguage,Un arbre vermell neda.,0.029361198
-0.04107546,0.006006201,grammatical_shuffledlanguage,Un llibre verd neda.,0.03206156
-0.04403869,-0.035632025,grammatical_shuffledlanguage,Un cotxe neda.,0.036893968
-0.016835626,-0.023203505,grammatical_shuffledlanguage,El gos petit vola.,0.0759281
-0.020980272,-0.012323155,grammatical_shuffledlanguage,Un llibre gran funciona.,-0.0675621
-0.02197925,-0.015109547,grammatical_shuffledlanguage,Un cotxe funciona.,-0.0671692
-0.038848244,-0.010943521,grammatical_shuffledlanguage,Un llibre feliç vola.,-0.013594521
-0.055236984,0.031445757,grammatical_shuffledlanguage,Un gos brillant vola.,0.029198334
0.0861641,0.05526568,grammatical_shuffledlanguage,Un petit científic dorm.,-0.008755139
0.00583007,-0.06458816,grammatical_shuffledlanguage,El llibre feliç neda.,0.021642042
0.014670424,0.061102994,grammatical_shuffledlanguage,Un ordinador vermell funciona.,-0.07099337
-0.034428384,-0.00024584067,grammatical_shuffledlanguage,Un riu gran funciona.,-0.05189027
0.029293386,0.0036051066,grammatical_shuffledlanguage,L'ordinador vermell neda.,0.024355734
-0.0470551,-0.0035350104,grammatical_shuffledlanguage,Un riu ràpid vola.,0.0013683602
0.019035408,-0.0723415,grammatical_shuffledlanguage,El cotxe salta.,-0.0077318978
-0.045253124,-0.0086109815,grammatical_shuffledlanguage,Un llibre petit salta.,-0.0021802646
-0.055080615,-0.015929839,grammatical_shuffledlanguage,Un riu petit neda.,0.057556987
0.02845764,-0.042624433,grammatical_shuffledlanguage,El llibre corre.,-0.044220503
-0.013681353,0.030948825,grammatical_shuffledlanguage,Un gos verd treballa.,-0.015961068
-0.070723966,0.080281794,grammatical_shuffledlanguage,Una casa verda vola.,0.060420506
0.008092695,-0.011956175,grammatical_shuffledlanguage,Un gran científic treballa.,-0.05201905
-0.00633382,0.053058356,grammatical_shuffledlanguage,La idea vermella vola.,0.050320048
-0.061360907,0.0023641002,grammatical_shuffledlanguage,Una gran idea salta.,-0.008125459
-0.028197581,-0.003172859,grammatical_shuffledlanguage,Un cotxe petit corre.,-0.039368518
0.027165845,-0.01601541,grammatical_shuffledlanguage,L'arbre trist pensa.,-0.04739151
-0.015495628,0.022004573,grammatical_shuffledlanguage,Un arbre vermell neda.,0.029361198
0.08966887,0.040842965,grammatical_shuffledlanguage,Un arbre trist dorm.,-0.027878545
-0.0151143195,0.008006506,grammatical_shuffledlanguage,Un arbre treballa.,-0.04280203
-0.041750945,0.0075192885,grammatical_shuffledlanguage,Una idea feliç corre.,-0.05890643
-0.05416703,0.04587197,grammatical_shuffledlanguage,Un riu blau funciona.,-0.0388405
-0.03291281,-0.012453763,grammatical_shuffledlanguage,Un cotxe feliç pensa.,-0.054891717
0.10960568,0.11008368,grammatical_shuffledlanguage,Un científic vermell dorm.,-0.0066694515
-0.04003119,0.12780423,grammatical_shuffledlanguage,Una casa vermella pensa.,0.033972424
-0.018170416,0.00035458524,grammatical_shuffledlanguage,Un llibre trist funciona.,-0.08576355
-0.04494657,-0.025157494,grammatical_shuffledlanguage,Un llibre petit neda.,0.03572882
0.041665737,0.04832346,grammatical_shuffledlanguage,Un ordinador feliç dorm.,-0.027284808
-0.03137836,0.048883233,grammatical_shuffledlanguage,Un riu verd corre.,-0.032432318
-0.050602715,0.053207263,grammatical_shuffledlanguage,Una casa feliç pensa.,-0.007836902
-0.034582168,-0.016371913,grammatical_shuffledlanguage,Un arbre brillant neda.,-0.0013052444
-0.0536584,0.03868786,grammatical_shuffledlanguage,Un gat verd vola.,0.054940306
0.11717153,0.041337915,grammatical_shuffledlanguage,El llibre vermell dorm.,0.014822224
-0.02862161,-0.0053812647,grammatical_shuffledlanguage,Un científic feliç vola.,-0.022367187
-0.04702363,0.018160546,grammatical_shuffledlanguage,Un gos lent pensa.,0.0024970726
-0.035942193,0.050266948,grammatical_shuffledlanguage,Un arbre blau corre.,-0.04709441
0.09680114,0.040675238,grammatical_shuffledlanguage,El riu blau dorm.,0.04285736
0.07805378,0.037551157,grammatical_shuffledlanguage,Un gos ràpid dorm.,0.026325837
0.068843275,0.02289241,grammatical_shuffledlanguage,Un llibre lent dorm.,-0.0050054854
-0.033606924,-0.028726975,grammatical_shuffledlanguage,Un cotxe petit salta.,0.004068155
0.06680303,0.11908627,grammatical_shuffledlanguage,Una idea vermella dorm.,0.028894186
-0.022772215,-0.008381941,grammatical_shuffledlanguage,La idea ràpida pensa.,-0.0064059095
0.009259994,-0.06433639,grammatical_shuffledlanguage,El científic feliç neda.,0.005900561
-0.04693065,-0.038642332,grammatical_shuffledlanguage,Un gat lent neda.,0.060412653
-0.062565446,0.02914524,grammatical_shuffledlanguage,Una petita idea funciona.,-0.04262753
0.078057505,0.052496493,grammatical_shuffledlanguage,La casa petita dorm.,0.060016017
-0.04262215,-0.005417752,grammatical_shuffledlanguage,Un gran ordinador neda.,0.023883307
-0.009203551,-0.023651535,grammatical_shuffledlanguage,La idea ràpida funciona.,-0.046003837
0.041431222,0.10898222,grammatical_shuffledlanguage,Una casa dorm.,0.04504501
-0.0147597315,0.028118951,grammatical_shuffledlanguage,Un ordinador funciona.,-0.0871818
0.10987923,0.08571629,grammatical_shuffledlanguage,Un llibre vermell dorm.,0.023129627
-0.04213767,0.05823371,grammatical_shuffledlanguage,Un ordinador brillant pensa.,-0.063844524
-0.07045615,0.043444097,grammatical_shuffledlanguage,Un riu blau vola.,0.05049
-0.06675479,-0.0054525854,grammatical_shuffledlanguage,Un gos petit neda.,0.075684875
0.0055160187,-0.06563734,grammatical_shuffledlanguage,El cotxe petit salta.,0.012370301
0.0354596,-0.049640078,grammatical_shuffledlanguage,L'arbre trist salta.,-0.03168025
-0.06900443,0.013828407,grammatical_shuffledlanguage,Una petita idea salta.,-0.0008698922
-0.0019098391,-0.0111918785,grammatical_shuffledlanguage,El gat verd vola.,0.062869154
-0.0380592,-0.01241698,grammatical_shuffledlanguage,Un cotxe gran vola.,0.011746126
0.052713733,0.062289592,grammatical_shuffledlanguage,Una gran idea dorm.,0.013583422
0.004018627,0.020158371,grammatical_shuffledlanguage,Un cotxe vermell funciona.,-0.05431636
0.115177564,0.01247784,grammatical_shuffledlanguage,El gran científic dorm.,-0.006562365
-0.042863842,0.015311627,grammatical_shuffledlanguage,Un gos feliç pensa.,-0.022403935
-0.052492734,-0.008123595,grammatical_shuffledlanguage,Una idea feliç salta.,-0.021846207
-0.059243076,0.027306842,grammatical_shuffledlanguage,Un gat gran pensa.,-0.005710017
0.071506865,0.08709138,grammatical_shuffledlanguage,Un ordinador dorm.,-0.017621864
0.03346821,0.074778624,grammatical_shuffledlanguage,Una casa ràpida dorm.,0.026922481
0.042256363,0.10840855,grammatical_shuffledlanguage,Una idea verda dorm.,0.022245783
-0.045617443,0.0041818046,grammatical_shuffledlanguage,Un gran riu salta.,0.007213382
-0.033318724,-0.033482492,grammatical_shuffledlanguage,Un llibre feliç neda.,0.014305413
-0.048719283,0.0025850092,grammatical_shuffledlanguage,Una idea ràpida funciona.,-0.06250806
-0.044060152,0.035328455,grammatical_shuffledlanguage,Un riu brillant pensa.,-0.040059224
-0.023300989,0.0106013585,grammatical_shuffledlanguage,Un riu trist funciona.,-0.058714714
0.112775445,0.10199624,grammatical_shuffledlanguage,La casa vermella dorm.,0.05580886
0.061003577,0.11137918,grammatical_shuffledlanguage,Un ordinador verd dorm.,-0.012606261
-0.011421895,-0.002209747,grammatical_shuffledlanguage,L'arbre blau vola.,0.015312512
0.055223484,0.020908678,grammatical_shuffledlanguage,La idea salta. La casa ràpida dorm.,0.014365704
-0.042043358,-0.0134047745,grammatical_shuffledlanguage,Un petit científic neda.,0.020543223
-0.0055388836,-0.012877537,grammatical_shuffledlanguage,Un científic feliç treballa.,-0.06994601
0.029946407,-0.057333585,grammatical_shuffledlanguage,L'ordinador lent salta.,-0.04003687
0.113311626,-0.0007500505,grammatical_shuffledlanguage,El riu Ed dorm.,0.03435969
-0.068078585,0.0014019402,grammatical_shuffledlanguage,Una idea brillant neda.,0.014185257
-0.017285207,-0.035065714,grammatical_shuffledlanguage,Un arbre feliç salta.,-0.05168484
0.048458792,0.029058184,grammatical_shuffledlanguage,El científic vermell pensa.,-0.038481314
0.031907666,-0.019417059,grammatical_shuffledlanguage,L'ordinador pensa.,-0.061198052
-0.046903595,0.05962713,grammatical_shuffledlanguage,Un ordinador blau salta.,-0.017813586
-0.0007039926,-0.0010634351,grammatical_shuffledlanguage,Un científic trist treballa.,-0.06563596
0.10983886,-0.013393976,grammatical_shuffledlanguage,El riu lent dorm.,0.027091954
-0.02498258,0.035013814,grammatical_shuffledlanguage,Un llibre verd funciona.,-0.07072081
-0.034428384,-0.00024584067,grammatical_shuffledlanguage,Un riu gran funciona.,-0.05189027
0.081127204,0.023770945,grammatical_shuffledlanguage,Un cotxe trist dorm.,-0.002230272
0.04171865,0.0054227393,grammatical_shuffledlanguage,El científic vermell salta.,-0.009400929
-0.06642626,0.018778393,grammatical_shuffledlanguage,Un riu petit vola.,0.055744477
-0.043854807,0.0029570733,grammatical_shuffledlanguage,Un cotxe gran pensa.,-0.030316222
-0.04162424,0.0023577188,grammatical_shuffledlanguage,Un gat feliç pensa.,-0.022610018
0.003056324,-0.05449903,grammatical_shuffledlanguage,L'arbre neda.,0.027479358
-0.051384736,0.05053035,grammatical_shuffledlanguage,Una casa petita funciona.,-0.007456046
-0.080384165,0.056276396,grammatical_shuffledlanguage,Una casa petita vola.,0.069913894
-0.06564364,0.041992057,grammatical_shuffledlanguage,Una idea petita corre.,-0.026337007
-0.05089228,0.05376842,grammatical_shuffledlanguage,Un riu blau corre.,-0.013183773
-0.06701587,0.0077605895,grammatical_shuffledlanguage,Un gat blau neda.,0.07314403
0.10094247,-0.0066168564,grammatical_shuffledlanguage,L'arbre feliç dorm.,-0.03186329
-0.0098496,0.031059928,grammatical_shuffledlanguage,Un arbre verd corre.,-0.054063365
0.049914557,0.06644964,grammatical_shuffledlanguage,Un riu petit dorm.,0.02665489
0.09868896,0.09126465,grammatical_shuffledlanguage,Un científic verd dorm.,-0.0120211085
-0.020365495,-0.039029825,grammatical_shuffledlanguage,Un arbre lent salta.,-0.034703076
-0.074192636,0.04074096,grammatical_shuffledlanguage,Un gat blau vola.,0.06386007
0.018573215,-0.012582422,grammatical_shuffledlanguage,L'ordinador gran pensa.,-0.048398547
0.07705843,0.021740377,grammatical_shuffledlanguage,Un cotxe gran dorm.,0.014987301
-0.053030938,0.07041898,grammatical_shuffledlanguage,Un científic blau pensa.,-0.039555892
-0.045259584,0.044496235,grammatical_shuffledlanguage,Un cotxe verd pensa.,-0.0236167
-0.022826359,-0.024850989,grammatical_shuffledlanguage,Un cotxe ràpid funciona.,-0.06718628
-0.010012613,-0.019253895,grammatical_shuffledlanguage,Qualsevol idea funciona. Un ordinador feliç salta.,-0.06516011
0.097947866,-0.022589298,grammatical_shuffledlanguage,El cotxe ràpid dorm.,0.0058840667
-0.04460335,0.0062176823,grammatical_shuffledlanguage,Un riu lent pensa.,-0.015330851
0.098632306,-0.016874373,grammatical_shuffledlanguage,El gat ràpid dorm.,0.029382316
-0.042060997,-0.0044463635,grammatical_shuffledlanguage,Un gat ràpid pensa.,-0.026148342
-0.031202376,-0.024370488,grammatical_shuffledlanguage,Un riu ràpid salta.,-0.009546347
-0.033318736,-0.033482492,grammatical_shuffledlanguage,Un llibre feliç neda.,0.014305406
0.08680841,0.03859451,grammatical_shuffledlanguage,Un llibre dorm.,0.012287839
-0.036854003,0.030560387,grammatical_shuffledlanguage,Un científic pensa.,-0.052157745
-0.03532715,0.04047117,grammatical_shuffledlanguage,Un riu verd funciona.,-0.0520895
0.05904567,0.06943082,grammatical_shuffledlanguage,Un gos petit dorm.,0.04096422
-0.04344503,0.11783037,grammatical_shuffledlanguage,Una idea vermella pensa.,-0.0011369088
-0.037170272,-0.0018250998,grammatical_shuffledlanguage,Un llibre ràpid pensa.,-0.0531843
-0.06951147,0.10170242,grammatical_shuffledlanguage,Una casa blava pensa.,0.030299205
-0.040539064,0.01531047,grammatical_shuffledlanguage,La idea blava vola.,0.029963044
0.007833376,-0.05533235,grammatical_shuffledlanguage,El gat gran salta.,0.029384175
-0.03343554,0.00044674042,grammatical_shuffledlanguage,Un arbre ràpid pensa.,-0.06446602
-0.014759713,0.028118955,grammatical_shuffledlanguage,Un ordinador funciona.,-0.08718182
-0.035410117,0.014019457,grammatical_shuffledlanguage,Un ordinador lent vola.,-0.008119149
0.03478409,-0.036102146,grammatical_shuffledlanguage,L'arbre brillant funciona.,-0.088746525
-0.030394316,0.0185582,grammatical_shuffledlanguage,Un gat brillant corre.,-0.04305176
0.014498179,-0.05212673,grammatical_shuffledlanguage,El cotxe feliç pensa.,-0.04475076
0.029814068,-0.055012833,grammatical_shuffledlanguage,El científic ràpid treballa.,-0.058829106
